concept_id,concept_from_alex_street,alternative_phrase,phrase_code
3109104436,respect,,5
4188454985,responsive chord,,5
4233069266,rest hours,,5
2789192336,rest room,,5
856273384,restaurant bill,,5
1163991740,restaurant code,,5
3614012869,restaurant worker,,4
2879137963,restrictions adopted,,5
580688426,restrictions upon,,5
1204459542,restrictive labor legislation,,5
4031048942,restrictive laws,,5
4272005561,restrictive legislation,,5
3929140993,retail code,,5
2031873122,retail grocers,,4
3383876766,retail trade,,5
2938461623,retirement privileges,,5
2081861563,retreat project,,5
64127541,rev peter williams,,1
3667660519,reverend cyrus francis,,1
4177216030,revised statutes,,5
2626104135,rhode island branch,,2
902729997,rhode island council,,2
3864305816,rhode island league,,2
2335688694,rhode island supreme court,,2
520919312,rhode island womans party,,1
611826435,richmond branch,,2
3335492363,right living,,5
1582218724,rightful place,,5
2931224199,rights adopted,,5
4105481593,rights privileges,,5
2585284814,rights responsibilities,,5
3895552273,rigorous medical examination,,5
905080863,rogers high school,,6
134658624,rome congress,,2
156369857,rooms occupied,,5
1452947251,rooms rented,,5
3645559960,roosevelt administration,roosevelt ad-ministration--,4
3530290082,round table discussions,,5
2454892942,routine office work,,4
1813832646,royal proclamation,,5
4055417548,royal worcester corset company,,4
3265324593,ruby aurora black,,1
2284737560,rule vii,,5
2171776760,rules committee,,2
593964396,ruling elders,,5
2742331936,rural dweller,,3
3090147221,rural electrification,,5
122786478,rural new yorker,,3
4043209016,rural people,,3
1076473887,rural schools,,5
1305010419,rural society,,4
2678759574,rural soviets,,4
815243066,rural women,,3
2968714487,rush hospital clinics,,6
1719932568,russell sage foundation,,2
1326095327,russian woman,,3
26569255,russian women,,3
3702239237,rust college,,6
3799295528,ryan catholic university,,6
3584086475,ryancatholic university,,6
3738188158,sabbath schools,,5
1378613168,sacred constitutional rights,,5
3678377157,safety campaign,,5
369153458,safety razor,,5
1579821434,salary class,,4
1502090013,salary schedule,,5
440943998,sales force,,4
1059726828,sales person,,5
4149175941,salt furnace,,4
3966424141,san diego branch,,2
1195592840,san francisco bay district,,2
1119161593,sanitary,,5
295799032,sanitary certificates,,5
1810882779,sanitary code,,5
2123216983,sanitary conditions,,5
3300453422,sanitary control,,5
3315512136,sanitary engineering,,4
3665504808,sanitary surroundings,,4
3743141543,sanitation,,5
802233641,sappho,,4
4249812272,sarah fayerweather,,1
4273037751,satisfactory jurors,,5
512564356,save massachusetts industry,,5
2132673716,savings account,,5
1214747951,scarlet letter brand,,4
3078808130,scarlet woman,,4
4042193431,scholarship fund,,5
2319750037,scholarship loan,,5
332099218,scholarship loan fund,,5
878977285,school age bill,,5
3242767995,school attendance law,,5
1163157968,school authorities,,4
1231956523,school board principal,,4
3039494240,school boards members,,5
3347656543,school commissioners,,5
117827314,school committee,,2
2341032090,school discipline,,5
1513821800,school hours,,5
2927340955,school question,,4
731973176,school requirement,,5
4074713100,school room,,5
3030414446,school trustee,,2
430789348,schoolroom,school-room,4
618523072,scientific investigation,,5
433887440,scientific world,,5
1410938684,score card,,5
721551232,sculpture gallery,,5
2134116154,seaburykresel investigation,seabury-kresel investigation,5
4226373609,seamens law,,5
105296060,seasonal fluctuation,,4
2677691392,seasonal variation,,4
2594476557,seating accommodations,,5
1894255586,seattle league,,2
2459068819,second agricultural conference,,5
585771910,second baptist,,6
3098419459,second baptist church,,6
1441114130,second class matter,,4
66676339,second judicial district,,2
1155600394,second national bank metropolitan bank,,4
3979896420,second national negro congress,,5
181655914,secretarial department,,4
117460486,secretary taft,,4
2188265327,secretary wilson,,4
2994032908,secretaryship,,2
4172646690,secure adequate investigation,,5
20612520,secure equal opportunities,,5
2452934025,secure equal rights,,5
40916005,secure justice,,5
2953791739,secure ratification,,5
3552377302,secure votes,,5
2888038618,sedalia club,,1
3176838547,seeing eye,,5
1590682980,seek admission,,5
2173171927,seeking jobs,,5
2657770279,segregate,,4
3869524281,segregated college,,4
3401093271,segregation,,4
3597126845,selected domestic service occupations,,4
3990643778,self culture,,5
3279288025,self improvement,self im-provement,5
1830919721,self made woman,,5
3546129545,self sacrifice,,5
2024620495,selfconfidence,self-confidence,5
1592498597,selfdevelopment,self-development,5
3749012542,selfdirection,self-direction,5
2330462126,selfgovernment,self-government,5
2752445457,selfhelp,self-help,5
875985269,selfinsurance,self-insurance,5
1896581374,selfrespect,self-respect,5
718239986,selfsacrifice,self-sacrifice,5
1729779831,selfsupport,self-support,5
896871161,selfsupporting,self-supporting,5
2321009682,selfsupporting women,self-supporting women,3
1755168833,selling exemption,,5
646904381,semiprofessional,semi-professional,4
280343524,semiprofessional women,semi-professional women,3
2829177799,senate chamber,,2
2461892734,senate foreign relations committee,,2
2596428727,senate hall,,2
2475866815,senator bingham,,4
53056649,senator byrnes,,4
3441857267,senator charles curtis,,4
48607438,senator copeland,,4
3517482359,senator cummins,,4
3992468306,senator curtis,,4
3454193505,senator deneen,,4
3238410602,senator dickinson,,4
2264477933,senator griffin,,4
2696036055,senator johnson,,4
462918860,senator la follette,,4
3203804739,senator mackay,,4
2952040687,senator mckellar,,4
1234871677,senator nye,,4
3070848562,senator smoot,,3
2537756765,senator wadsworth,,4
1544011171,senator wagner,,4
3302124646,senator walsh,,4
478119900,senatorial delegates,,2
3232568341,senators shipstead,,4
4014896522,sending letters,,5
126261552,seneca county courier,,2
3775862566,seneca falls,,2
25398907,seneca falls conference,,2
3995383953,seneca falls convention,,2
3094583725,seneca falls meeting,,2
721367240,senior girls,,3
3937038173,seniority rights,,5
2311587616,separate branches,,5
3464290569,separate domicile,,5
2629841477,separate electorates,,4
1623839562,separate estate,,5
1412041378,separate existence,,5
121358489,separate income,,5
3116109813,separate jobs,,4
3218255925,separate organization,,5
1656467854,separate organizations,,5
3076680955,separate property,,5
1229770861,separatecoach law,separate-coach law,5
1957094905,serious handicap,,5
1796797917,servant women,,3
2650867883,servantgirl,servant-girl,4
366863146,service act,,5
1393355991,service club,,5
7028878,service rendered,,4
3477611295,services free,,5
3643901577,services rendered,,4
4292291966,servile subordination,servile sub-ordination,4
1405591250,setting minimum rates,,5
2094501891,settled right,,5
2002440842,settlement house,,5
2125100721,seventh councilmanic district,,2
3882140276,seventh pan american conference,,5
2632347063,seventh panamerican conference,seventh pan-american conference,5
1552555821,severe illness,,4
1647780150,sewing machines,,5
1769785062,sewing room,,5
3289426091,sewingmachine,sewing-machine,4
1615641926,sex antagonism,,5
3633153381,sex basis,,5
1110075223,sex discrimination,,4
2580807089,sex discriminations,,4
1784023055,sex diseases,,4
776457310,sex disqualification removal act,,5
19125931,sex equality,,5
3459228564,sex inequality,,4
1116963610,sex race,,5
913172573,sex race language,,4
1598308530,sex reading,,5
3690075929,sexbar,sex-bar,5
1273749230,sexless law,,5
2423789238,sexual morality,,5
1459413321,shadows uplifted,,5
2393625515,shared equally,,5
3022192018,shaw university,,6
936076040,sheet music saleswomen,sheet music sales-women,3
3288140864,sheltered woman,,3
1900131198,sheppardtowner act,sheppard-towner act,5
1272089920,sheppardtowner law,sheppard-towner law,5
1388669420,shiloh baptist church,,6
4105274390,shoddy work,,4
2372320836,shopping public,,5
3532817038,short day,,4
3627132667,short pamphlets,,5
2515183956,short working day,,5
3755478483,shortening hours,,5
1665111834,shorter work day,,5
2989651068,shorter workday,shorter work-day,5
3635337321,shorter working day,,5
4028212031,shorter working hours,,5
3910685711,shrill voice,,4
4212197494,shutins,shut-ins,5
4173226320,siamese women,,3
2105910638,sick bed,,5
254937666,sick woman,,4
2423050023,signed statement,,5
2869795471,silk textile manufacturers,,4
390692274,silk wool,,4
239647213,similar circumstances,,5
3947755150,similar conditions,,5
384976103,simmons college,,6
1450659719,simple justice,,5
3093574520,simple life,,5
183988712,singing bands,,2
4180787034,single colored member,,4
3207025730,single men,,3
1406245482,single persons,,3
1245929835,single protest,,5
3041927229,single standard,,5
2047337062,single widowed,,4
3357187875,single women,,3
866029471,single women teachers,,4
3514332410,sinner,,4
2394224388,sitting room,,5
1970387061,sixhour day,six-hour day,5
3826785507,sixth pan american conference,,5
1654872269,sixth pan american congress,,5
3684114049,sixth panamerican conference,sixth pan-american conference,5
367201543,skilled jobs,,4
1324114964,skin,,4
2554524734,slack period,,5
1673730690,slave children,,3
129358392,slave class,,4
637066109,slave girl,,4
1258824457,slave music,,4
3259187279,slave parents,,4
686351986,slave ship,,4
686814844,slave state,,4
3759003823,slave trade,,4
3947192207,slaveholder,slave-holder,4
2340694925,slavery,,4
4084881759,slavery time,,4
2865071325,sleeping quarters,,5
453848406,sleeping sickness victims,,4
2679717579,sloan president,,4
1348222019,small society,,5
1416664679,small town community,,4
700079304,soapsuds,,4
233131138,socalled protective legislation,so-called protective legislation,5
679322753,social agencies,,5
734605623,social betterment,,5
3810977306,social case work,,4
2627397091,social circle,,5
3187343857,social circles,,5
2873968428,social contact,,5
24864829,social costs,,5
111363755,social disadvantages,,5
1976145093,social diseases,,4
3447360116,social effects,,5
1032020017,social element,,4
1012238463,social equality,,5
4195837428,social evil,,4
4040351574,social evolution,,5
3663766230,social experience,,5
67669110,social hall,,5
2394494645,social hygiene,,4
1398009379,social implications,,5
1024420196,social insurance,,5
1279297723,social intercourse,,4
1197094980,social justice,,5
2799588381,social legislation,,5
3498949123,social prestige,,5
1127910417,social progress,,5
2010565304,social reform,social re-form,5
328094183,social revolution,,5
1830107103,social security act,,5
1744740593,social service work,,5
2981052898,social settlement,,5
3004370426,social side,,5
2842954315,social status,,5
4161313448,social structure,,4
2488197638,social uplift,social up-lift,5
3617638760,social work,,5
2725308019,socialist movement,,5
533699786,socialist party,,1
3101033744,socialist women,,3
2733143051,soda fountains,,4
2708142353,soft coal fields,,4
58629698,soft slur,,4
2054100628,sojourner truth club,so-journer truth club,1
2778981964,sojourner truth home,so-journer truth home,1
1343094509,sole ground,,5
1769671697,sole wageearner,sole wage-earner,4
1106406862,solicitation laws,,5
2027486496,solicitors office,,2
3609654389,solidarity,,5
4073709473,son mr e c wright,,1
2740063781,sordid crowded rooms,,4
3914579464,soroptimist clubs,,1
3052840644,sorority life,,4
1439691843,soumay tcheng,,1
4250663266,sound economic basis,,5
3124072681,sound feminism,,5
3224555896,south atlantic field committee,,2
927774723,south carolina branch,,2
721997948,south carolina cotton manufacturers association,,4
1608476105,south carolina volunteers,,2
3241374188,southeastern federation,south-eastern federation,2
4015867417,southeastern pennsylvania division,south-eastern pennsylvania division,2
3814749337,southern banking company,,4
2723478274,southern california council,,2
1354824373,southern church,,4
2574097812,southern cities,,5
2604772272,southern city,,4
1325264649,southern council,,2
3779315464,southern district california federation,,2
3892470131,southern federation,,2
2703305440,southern life,,4
532843243,southern manufacturer,,4
195540679,southern negro,,3
1462841897,southern outrages,,4
1638661449,southern people,,3
2973621488,southern planter,,4
1426718181,southern prejudice,,4
3556324260,southern standpoint,,4
548572648,southern textile bulletin,,2
3684031911,southern textile mills,,4
1785501669,southern white women,,3
2289976697,southern whites,,3
585870863,southern women,,3
2365049344,southern workers,,3
767148900,southern workman,,3
2180371730,spanish law,,5
1811809574,spanish woman,,3
2073131389,spanish women,,3
2456411506,speakeasies,,4
4255725239,speaker pro tempore,,2
4022409468,special classes,,5
1871709063,special codes,,5
560334954,special industrial legislation,,5
2694390694,special labor laws,,5
2753714513,special labor legislation,,5
2775790650,special laws,,5
1821034600,special legislation,,5
277353717,special meeting,,2
3320111944,special party,,5
2301447589,special privileges,,5
1152795228,special protection,,5
981187640,special protections,,5
2546093657,special protective legislation,,5
1284299108,special regulations,,5
270444677,special restrictive labor laws,,5
1835301543,special restrictive legislation,,5
4170677548,special rights,,5
517266954,special schools,,5
2563053351,special supervisors,,5
2065178268,special train,,5
701230090,specific jury enactments,,5
2691347084,specific legislation,,5
3630126830,specific occupations,,4
3313266655,specific work,,5
4075163018,spelman seminary,,6
153090678,spinning department,,4
2242858188,spinning room,,4
2565363799,spiritual development,,5
1776156687,spiritual leaders,,5
125180442,spiritual makeup,spiritual make-up,5
913199211,spiritual ministry,,5
184245406,spiritual uplift,spiritual up-lift,5
3664533887,spiritual welfare,,5
1726945349,spiritual worth,,5
3118230454,spirituous liquors,,4
2989257383,splendid modern woman,,5
3923639562,splendid school,,5
4076356608,springfield riot,spring-field riot,4
3592464227,st elizabeths hospital,,6
2496217175,st huberts chapel,,6
1501936038,st paul committee,,2
3763118140,st paul convention,,5
3472411455,st paul seminary,,6
160213536,st pauls memorial church,,6
3680442415,st thomas church,,6
1255916661,stabilize employment,,5
2744732034,stabilize industry,,5
3166893729,stand together,,5
3474232338,standard bearer,,5
3909448322,standard bill,,5
799563220,standard rates,,5
507073957,standards committee,,5
722276594,standing committees,,2
2830399844,standing joint committee,,2
282387824,stanton hunton,,1
1245513116,starvation wages,,4
1335827973,state action,,5
3886388773,state administrative agency,,2
746584182,state affairs committee,,5
21131801,state authority,,2
2657020778,state banking department,,4
301290072,state board women,,2
4049421914,state boards,,4
897185084,state bodies,,2
1530845531,state branches,,2
3635088799,state central committee,,2
2392761917,state chairman,state chair-man,2
3821354686,state chairmen,,2
4221176304,state civil service commission,,2
3151541765,state clinic,,2
2190083772,state committees,,2
3590206117,state committeewomen,,2
2449261364,state consumers league,,2
3836895961,state consumers leagues,,2
1578191209,state cotton,,4
2372745052,state court decision,,5
2719190117,state employment bureau,,5
1996400643,state equal rights legislation,,5
1263832216,state equalizing bills,,5
2413798345,state factory inspector,,5
1278896946,state factory investigation commission,,5
1814159728,state fairs,,4
584255277,state farm agent,,4
1803573862,state federation,,2
32858858,state federations,,2
4059137022,state industrial commission,,2
1327670627,state industrial inspection department,,5
2238698702,state industrial standards committee,,5
1425650279,state industrial standards committees,,5
969124218,state inspectors,,5
3577427192,state labor department,,2
964122456,state labor departments,,5
4082120621,state labor inspector,,5
2876986867,state labor law,,5
1064051019,state leagues,,2
1734806467,state legislation,,2
917357,state legislative authority,,5
1735434926,state liquor control bill,,5
4211090262,state matter,,5
2556718642,state minimum wage,,5
2427462501,state normal school,,6
515088668,state organization,,2
1502086001,state organizations,,2
3624118003,state organizer,,2
1327399990,state personal service chairman,state personal service chair-man,5
594740462,state regulation,,5
4103461573,state rights,,5
2845774977,state secretaries,,2
437847675,state secretary kelley,,2
3544743059,state statutes,,5
2410401148,state superintendent,state super-intendent,2
2595338758,state supervisor,,2
3363846779,state teachers welfare league,,1
3233682465,state ticket,,5
2705087835,state welfare commission,,5
3077765205,states attorneys association,,2
461296077,states rights sentinel,,5
653538657,statesmanship,,5
49225226,station employees,,4
2988652798,stationary engine,,4
3293907723,statistical tables,,5
2548498062,statistics collected,,5
1893653490,status,,4
3840789610,statute book,,5
2989898125,statute prohibiting,,5
1910282122,statutory law,,5
2085900623,steadily employed,,5
747850254,steady employment,,5
1487086779,steady growth,,5
2965293202,steam laundry,,4
4194643689,steamship clerks freight handlers express,,4
4197983515,stenographic report,,5
3106259410,sterling relief association,,5
2968490644,stock room employees,,4
1725807161,stock situation,,4
1265728674,storrs school,,5
1040732186,storrs schoolhouse,storrs school-house,2
2925787486,story hour,,5
1843859216,straightness,,5
722459683,stratosphere flight,,4
3987456667,street car employes union,,5
1491070758,street cars,,4
1678616313,street cleaners,,4
1682043063,street high school,,6
3269952618,street oar service,,5
3101031,street trades,,4
3056243017,strict adherence,,5
382045969,strike breakers,,4
3468261797,strong central government,,5
2442370848,strong character,,5
2189552120,strong drink,,4
4018270499,strongminded woman,strong-minded woman,4
1819112294,struggle,,5
1247104323,student colored work,,5
1996311889,student committee,,5
3321473618,student conference,,5
4146130976,student department,,5
1710718446,student loan fund,,5
2089877829,student officers corps,,5
3876205469,student policy,,5
1230136738,student volunteer convention,,5
150238123,student volunteer movement,,5
4228362891,student work,,5
2152940618,students council,,5
103465005,study club,,5
2766815099,study groups,,5
1396543579,subhuman species,sub-human species,4
4142972587,subject unemployment,,4
2201611622,subsistence level,,4
1876127458,suffrage amendment,,5
530910627,suffrage bill,,5
4147246178,suffrage campaign,,5
1253732140,suffrage convention,,5
3553195069,suffrage day,,5
2495309776,suffrage meeting,,2
1894425842,suffrage movement,,5
891187071,suffrage parade,,5
3532163462,suffrage states,,4
1560547531,suffrage victory,,5
1122241502,suffrage work,,5
2749564772,suffragette movement,,5
1235616822,suffragist,,2
1637364808,suffragist movement,,5
9008913,suffragists,,5
279980300,sultans government,,4
1245047900,sunday journal,,2
808231337,sunday papers,,5
2589033900,sundayschool class,sunday-school class,5
2994460615,sundry items,,4
3411113523,sunshiners,,4
3169090983,superior class,,4
3188879972,superior fitness,,5
2388463327,superior physical strength,,4
3778376342,superior race,,4
819409093,superservants,super-servants,4
784793693,supervisory committee,,2
621710840,supervisory staff,,5
2788295387,supplementary budget,,5
431053839,supplementary legislation,,5
1841373930,support charity drives,,5
870232566,supreme judicial court,,5
3047561166,supreme law,,5
1212325869,supreme sacrifice,,5
435494959,surface improvement,surface im-provement,5
3294989826,surgeongeneral,surgeon-general,4
3526995858,surtax,,5
3842686492,surviving spouse,,4
3119666737,susan b anthony amendment,,5
3602567160,susan b anthony club,,1
1976720388,susan b anthony exhibit,,5
253028967,susan b anthony foundation,,5
1419309391,suspend immigration,,5
707117375,sutherland decision,,5
3618418324,sweat shop work,,4
953938079,sweat shops,,4
916302511,sweating system,,4
1811694521,sweatshop,sweat-shop,4
2147439350,sweatshop conditions,sweat-shop conditions,4
3481915545,sweatshop wages,sweat-shop wages,4
3297982460,sweatshops,sweat-shops,4
2756841109,swedish civil service,,5
431084170,sweeping prohibition,,5
980889784,syracuse board,,2
3084930058,syracuse branch,,2
2803428440,syrian woman,,3
4076498627,systematic bible study,,5
2250360985,taking possession,,5
3761898643,tammany hall,,2
2916593792,tampa urban league,,1
3070014600,tante louise,,1
273515512,tax appeals,,5
2989641336,tax books,,5
2894491318,taxation,,4
2586572517,taxes upon,,5
2599879330,taxidrivers,taxi-drivers,4
1707765968,taxpaying women,tax-paying women,3
2302758421,teachers bill,,5
105780769,teachers council,,5
1105287808,teachers tenure law,,5
446736077,teachers v lynching,,5
4214554766,teaching force,,5
2013494576,teaching profession,,4
3392038806,teaching professions,,4
1256734049,technical advisers,,5
749379270,technical improvements,,5
1303062651,technical schools,,5
3680028869,technological unemployment,,5
2466038776,telephone girls,,3
1230955685,telephone operators,,3
2805882349,temperance,,5
2984483524,temple teachers,,3
1761983933,temporary codes,,5
2694143045,temporary disabilities,,4
1232813044,temporary disability,,4
2668323741,ten acres,,5
2081268176,ten hour day,,5
1410916519,ten hour law,,5
1118244441,ten hours law,,5
1523714733,ten hours per day,,5
3996898558,tender age,,4
4293505343,tenement homes,,5
3640083132,tenement house,,5
3511273622,tenement house laws,,5
400508941,tenement houses,,5
2851561005,tenement rooms,,4
2394330260,tenhour day,ten-hour day,5
227645381,tennessee legislature,,2
2194848863,tenure bill,,5
3207836037,term negro,,4
118994862,territorial league,,2
3379470748,testimony given,,5
3085772350,texas branch,,2
1494358447,texas federation,,2
162189707,textile council,,5
2594832333,textile institute,,4
2765611527,textile manufacturers,,4
3131484942,textile mill,,4
3028690414,theatrical stage employees,,4
1668497400,thelma ward washington,,1
3854073841,theological school,,5
1670258965,third baptist church,,6
1020740282,thirteenth amendment,,5
3232041840,thirty hour week,,5
1566515345,thirtysixth congressional district,thirty-sixth congressional district,2
3322449631,thorough investigation,,5
3005851107,three dollars per month,,5
786185326,thrift committee,,5
1360775024,thyra smith,,1
2022420230,tighter skirts,,4
2017061597,time cards,,5
2556995685,tither,,4
3054137272,toastmistress,,5
2305685527,tobacco factories,,4
1391628127,toiling women,,4
2693857371,tokyo conference,,2
3811317990,toronto convention,,2
4147396629,torts bill,,5
770031877,total income spent,,5
2869591590,total mortality,,4
2036940700,total registration,,5
2252992250,total suppression,,4
1515196241,town hall club,,1
1769988931,trade boards,,4
664661111,trade courts,,4
1688259687,trade practices,,5
1462140248,trade referendum,,5
1497933885,trade unions,,5
1137212299,traditional view,,4
188328849,train crew,,4
3262105895,trained investigators,,5
1158909058,trained nurse,,4
33654174,training camp activities,,4
1925368612,training class,,5
3939998086,training colleges,,5
1482648725,training schools,,5
2500265554,trainingschools,training-schools,5
396956309,transcaucasian woman,,3
1856929108,transportation act,,5
2489834016,transportation expert,,5
593343807,traveling expenses,,5
901432642,treating onehalf,treating one-half,4
475256937,treaty action,,4
4121122481,treaty division,,5
2712655913,trial board,,5
1318092665,trolley system,,4
2818314921,trousers,,4
1560652536,truant officer,,5
4218019441,truant officers,,5
3374076949,true equality,,5
1990522912,true germanic woman,,3
1975010932,tsing hua college,,6
17105659,tuberculosis among negroes,,4
132202720,tuberculosis death rate,,4
3593500379,tuberculosis per population,,4
1133837876,tuberculosis reported,,4
2015520776,tuberculous negroes,,4
3460586602,tulsas children,,3
3230598225,turkish women,,3
3729041685,tuskegee institute,,5
2446930654,twentieth amendment,,5
1852378016,two shifts,,5
2587966149,typesetter,,4
997479992,typhoid carrier,,4
2477473271,typical negro,,4
1415976945,umbrian school,,5
1563886126,unalienable rights,,5
3177404290,unborn generations,,4
3190340527,unchurched people,,3
696226117,unconstitutional,,4
453824007,undercover investigation,under-cover investigation,5
3322177988,undercutting,under-cutting,5
1540587938,underfed,under-fed,4
127911340,underfed families,under-fed families,4
693881926,undersigned women,,5
3664730681,undervalue,under-value,4
1407118448,unemployed men,,3
2197738657,unemployed women,,3
3023075484,unemployment,,4
705779762,unemployment benefits,,5
3956738612,unemployment committee,,5
1535433059,unemployment due,,5
4180255729,unemployment insurance,,5
4036775102,unemployment problem,,5
216702424,unemployment reserves,,5
48301852,unemployment situation,,4
75765338,unenforcable,,4
443229313,unequal nationality convention,,5
1095338429,unequal nationality rights,,5
3176206059,unequal pay,,4
936499162,unfavorable report,,5
1639177656,unguarded machinery,,4
1686063406,unhappy conditions,,4
2840111501,uniform legislation,,5
3406570005,uniform marriage,,4
79790687,uniform standards,,5
1807187432,unimportant disabilities,,4
1979259633,union,,5
320332701,union femenina,,1
1975954669,union seminary,,6
420555076,union theological seminary,,6
3987784893,unionized,,5
1679834654,unit system,,5
1983771934,united campaign,,5
2368729577,united effort,,5
3083012057,united free church,,6
1146718795,united states brewers association,,4
454014769,united states civil service,,5
2221222691,united states civil service commission,,2
2229298132,united states customs court,,4
3273480919,united states delegates,,2
3116698442,united states employment service,,5
2841935996,united states fuel administration,united states fuel ad-ministration--,4
3497422607,united states hygienic laboratories,,4
2897861922,united states laws,,5
3704085282,united states patent office,,4
3490808672,united states pharmacopoeia,,4
1829309713,united states plenipotentiaries,,4
2214792070,united states public health service,,5
1846724642,united states womens bureau,,2
1459439247,united synagogue,,6
720239696,united womens associations,,1
1216640584,unity among,,5
3870711087,universal peace,,5
4046894713,university committee,,5
2738795535,university faculties,,5
2809438927,university medical school,,5
3470971256,university women,,3
452873986,unlimited hours,,4
1847910596,unmarried mothers,,3
4218638515,unmarried teacher,,4
3674061907,unmarried women,,4
2233117310,unmitigated evil,,4
3950246102,unorganized women,un-organized women,4
1449938761,unorganized workers,un-organized workers,3
3631855836,unpaid labor,,4
3576469721,unqualified protest,,5
347846660,unsanitary conditions,,4
2063613058,unseasonable hours,,4
1456190865,unselfish devotion,,5
3531054739,unselfish service,,4
3582223389,unskilled processes,,4
2304168296,unspeakable barbarism,,4
2574681518,unsuitable work,,4
3871893875,untiring worker,,5
3255696108,unwomanly,,4
704271438,unworthy prejudice,,4
3696821553,unwritten law,,5
1652049241,uplift movements,up-lift movements,5
3383414596,upper income groups,,4
2360230420,upright character,up-right character,5
636055080,used without proper study,,4
860823537,uzbek republics,,4
2245507789,vacation days,,5
861634832,vacation schools,,5
2703714535,vacation time,,5
1175097823,vacuum cleaner,,5
1306458092,vagrancy laws,,5
4033741897,valuable work,,5
2019385975,vanishing point,,5
448178250,vaporings,,5
3182756781,various fraternities,,4
2462666904,various laws,,5
3147593493,various occupations,,5
2089912165,vegetable garden,,5
157841973,vegetable gardens,,5
3297060170,velocipede,,4
3737666557,venereal disease,,4
1110104665,venereal diseases,,4
3048859317,ventilating system,,5
1801760705,vested interest,,5
786941973,vested right,,5
2272539015,veteran bayard taylor,,1
3219382109,vicinity federation,,4
772816196,victim,,4
2051334809,victoria claflin woodhull martin,victoria claflin wood-hull martin,1
2797532255,vilma glucklich,,1
1119137517,virginia branch,,2
1733017511,virginia federation,,2
4246889886,virginia industrial school,,6
2375212,virginia normal,,2
906098465,virginia state branch,,2
4284488042,virginia state federation,,2
2772214223,visiting strangers,,4
3094977854,visits per patient,,4
2319154485,vocation,,4
3262726073,vocational rehabilitation,,5
427252844,vocational work,,5
1913486962,voice culture,,5
2658608687,voices,,5
851264369,volstead act,,5
1185868595,voluntary action,,5
2614634048,voluntary clause,,5
2641873046,voluntary service,,5
1064452864,voluntary treason,,4
1763700373,volunteer effort,,5
2326852294,volunteer welfare worker,,5
3657457011,volunteer workers,,5
4216354465,vote,,5
3845952617,voted upon,,5
1659459119,voter,,5
108254831,voting age,,5
2105985612,voting body,,5
55500360,voting lists,,5
259348893,voting power,,5
3778027624,voting purposes,,5
989591883,voting strength,,5
1147482972,voting women,,3
816190055,wage award system,,4
191324515,wage board,,5
1841580933,wage boards,,5
3054160693,wage check,,5
151620528,wage commission,,5
1730571024,wage committee,,5
3280591100,wage committees,,5
2999738439,wage contract,,5
2382683905,wage division,,5
3627150803,wage earner,,5
2551922952,wage earners,,3
1748946256,wage law,,5
2804938605,wage levels,,5
3780189240,wage question,,4
4103570440,wage rates,,5
492043989,wage scale,,5
3849832936,wage standards,,5
563582487,wageearner,wage-earner,3
2540869294,wageearning men,wage-earning men,3
3771431885,wageearning wives,wage-earning wives,3
4131781420,wageearning woman,wage-earning woman,3
1896468326,wageearning women,wage-earning women,3
552470715,wages paid,,5
2172352457,waitresses union,,5
396280988,wald bill,,5
947939211,waldorf market,,4
2687550632,walk erect,,5
4249691413,want equal rights,,5
519272380,war,,4
2251962803,war cabinet committee,,4
699525622,war camp community service,,5
3740879317,war department officials,,4
1264052648,war industries,,4
2133131294,war jobs,,4
53127687,war labor bureau,,4
2908900606,war manpower commission,war man-power commission,5
3047246056,war materials,,5
3697572674,war measure,,5
3599620456,war nurses,,5
3681685992,war organizations,,4
401017104,war relief,,5
4053640518,war service committee,,5
1440601230,ward museum,,5
2092408495,wartime work,war-time work,5
1393250539,wash room,,4
2774552301,washing facilities,,5
588108511,washing hands,,5
3827587266,washing machines,,5
2657276783,washington bureau,,2
2891935967,washington conservatory,,6
1364129628,washington convention,,5
3841947843,washington headquarters,washington head-quarters,2
1692889733,washington herald,,2
3620463689,washington league,,2
2641700632,washington newspapers,,2
174250292,washington permanent headquarters,washington permanent head-quarters,2
3880801379,washington public schools,,4
4268914770,washington state branch,,2
679859134,waterville sentinel,,2
630492343,wayward girls,,4
4122544984,weaker sex,,4
2194520382,wear gloves,,5
255216721,wearing apparel,,5
3316183145,weaving room,,5
990595178,weekly hours,,5
1030727156,weekly journal,,2
1715940840,weekly meetings,,2
3443845264,weekly sentinel,,2
2332237999,weekly wages,,5
3036555508,weeks overtime,weeks over-time,5
3895478,welfare,,5
3588995735,welfare groups,,5
2432244025,welfare legislation,,5
1465144202,welfare measure,,5
2526740887,welfare work,,4
1610597565,welfare workers,,4
4156316253,well dressed,w-ell dressed,5
3172094422,wellordered factory,well-ordered factory,5
754463643,wellpaid work,well-paid work,5
803619633,western women,,3
2199416096,whaling expedition,,4
2957189233,wheatley hospital,,5
226452358,whiskey labeling resolutions,,5
1437191375,white american,,3
1492779502,white baptist church,,6
3915909548,white chambermaidwaitresses,white chambermaid-waitresses,4
804555972,white children,,3
3478187540,white children first,,4
3188418999,white christians,,3
1670890476,white citizens,,4
405653885,white clerk,,4
1320469065,white domestic workers,,3
971668351,white folk,,3
3317810069,white folks,,3
3318225688,white girl,,3
3564468252,white girls,,3
3076106401,white house conference,,4
3709552868,white house washington,,4
